Question_Index,Query,Method,Pearson,Spearman,Num_Items
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC64,0.8899603719533749,0.8424242424242423,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite100,0.9538807032405507,0.8909090909090909,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS100,0.953880703240551,0.8909090909090909,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)100,0.9245742311544616,0.8545454545454544,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC100,0.9442107061957549,0.8909090909090909,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,LOO,0.8327890029375553,0.6565379871744699,10
43,Which data simulator is available for CLIP-SEQ experiments?,ContextCite32,0.9987802002448309,0.709090909090909,10
43,Which data simulator is available for CLIP-SEQ experiments?,WSS32,0.998780200244831,0.709090909090909,10
43,Which data simulator is available for CLIP-SEQ experiments?,BetaShap (U)32,0.9554524301867121,0.5757575757575757,10
43,Which data simulator is available for CLIP-SEQ experiments?,TMC32,0.9865449456437391,0.6121212121212121,10
43,Which data simulator is available for CLIP-SEQ experiments?,ContextCite64,0.9987777524029852,0.709090909090909,10
43,Which data simulator is available for CLIP-SEQ experiments?,WSS64,0.9987777524029852,0.709090909090909,10
43,Which data simulator is available for CLIP-SEQ experiments?,BetaShap (U)64,0.943846727426007,0.7818181818181817,10
43,Which data simulator is available for CLIP-SEQ experiments?,TMC64,0.9988000247296749,0.9272727272727272,10
43,Which data simulator is available for CLIP-SEQ experiments?,ContextCite100,0.998815202380869,0.7212121212121211,10
43,Which data simulator is available for CLIP-SEQ experiments?,WSS100,0.998815202380869,0.7212121212121211,10
43,Which data simulator is available for CLIP-SEQ experiments?,BetaShap (U)100,0.9310385134839274,0.7818181818181817,10
43,Which data simulator is available for CLIP-SEQ experiments?,TMC100,0.9991369712320246,0.9151515151515152,10
43,Which data simulator is available for CLIP-SEQ experiments?,LOO,0.9926409417059503,-0.1702135522304181,10
44,What is the Drosophila melanogaster Groucho protein?,ContextCite32,0.9933716870133364,0.9151515151515152,10
44,What is the Drosophila melanogaster Groucho protein?,WSS32,0.9933716870133366,0.9151515151515152,10
44,What is the Drosophila melanogaster Groucho protein?,BetaShap (U)32,0.9395694602818884,0.43030303030303024,10
44,What is the Drosophila melanogaster Groucho protein?,TMC32,0.9899348522110448,0.6242424242424242,10
44,What is the Drosophila melanogaster Groucho protein?,ContextCite64,0.9981977069564978,0.9757575757575757,10
44,What is the Drosophila melanogaster Groucho protein?,WSS64,0.9981977069564979,0.9757575757575757,10
44,What is the Drosophila melanogaster Groucho protein?,BetaShap (U)64,0.9291471126776734,0.309090909090909,10
44,What is the Drosophila melanogaster Groucho protein?,TMC64,0.9383037900964191,0.6969696969696969,10
44,What is the Drosophila melanogaster Groucho protein?,ContextCite100,0.9973616857564271,0.9757575757575757,10
44,What is the Drosophila melanogaster Groucho protein?,WSS100,0.9973616857564271,0.9757575757575757,10
44,What is the Drosophila melanogaster Groucho protein?,BetaShap (U)100,0.7990221866289885,0.6363636363636362,10
44,What is the Drosophila melanogaster Groucho protein?,TMC100,0.9780268390819441,0.8666666666666665,10
44,What is the Drosophila melanogaster Groucho protein?,LOO,0.9591205932100866,-0.2735574946560291,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,ContextCite32,0.9605346443284084,0.9757575757575757,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,WSS32,0.9605346443284075,0.9757575757575757,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,BetaShap (U)32,0.9042068643207303,0.7939393939393938,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,TMC32,0.981598811265975,0.8303030303030302,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,ContextCite64,0.9745003298922484,0.9757575757575757,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,WSS64,0.9745003298922488,0.9757575757575757,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,BetaShap (U)64,0.8927384421850327,0.8303030303030302,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,TMC64,0.9651225248171001,0.8181818181818182,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,ContextCite100,0.9891301726735325,0.9636363636363635,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,WSS100,0.9891301726735325,0.9636363636363635,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,BetaShap (U)100,0.8684977757127702,0.7818181818181817,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,TMC100,0.9969302620182751,0.9757575757575757,10
45,Please list the drugs associated with Drug-Induced Hypophosphatemia.,LOO,0.9084890641839272,0.9272727272727272,10
46,Is H4K20 methylation associated with DNA replication?,ContextCite32,0.8824808930476669,0.18787878787878787,10
46,Is H4K20 methylation associated with DNA replication?,WSS32,0.8824808930476664,0.18787878787878787,10
46,Is H4K20 methylation associated with DNA replication?,BetaShap (U)32,0.9663995527048477,0.5636363636363636,10
46,Is H4K20 methylation associated with DNA replication?,TMC32,0.9741303491168571,0.6,10
46,Is H4K20 methylation associated with DNA replication?,ContextCite64,0.9605807776478551,0.43030303030303024,10
46,Is H4K20 methylation associated with DNA replication?,WSS64,0.960580777647856,0.43030303030303024,10
46,Is H4K20 methylation associated with DNA replication?,BetaShap (U)64,0.9624290340489678,0.7939393939393938,10
46,Is H4K20 methylation associated with DNA replication?,TMC64,0.8621430535414668,0.8545454545454544,10
46,Is H4K20 methylation associated with DNA replication?,ContextCite100,0.9811599081565272,0.406060606060606,10
46,Is H4K20 methylation associated with DNA replication?,WSS100,0.9811599081565272,0.406060606060606,10
46,Is H4K20 methylation associated with DNA replication?,BetaShap (U)100,0.7670796933988971,0.6363636363636362,10
46,Is H4K20 methylation associated with DNA replication?,TMC100,0.9533355677860412,0.6363636363636362,10
46,Is H4K20 methylation associated with DNA replication?,LOO,0.4808769995072042,0.1515151515151515,10
47,Which gene is mutated in the classic Bartter's syndrome?,ContextCite32,0.9382579604240033,0.8666666666666665,10
47,Which gene is mutated in the classic Bartter's syndrome?,WSS32,0.9382579604240033,0.8666666666666665,10
47,Which gene is mutated in the classic Bartter's syndrome?,BetaShap (U)32,0.28527977036643215,0.6121212121212121,10
47,Which gene is mutated in the classic Bartter's syndrome?,TMC32,0.8623640176990228,0.7939393939393938,10
47,Which gene is mutated in the classic Bartter's syndrome?,ContextCite64,0.9550082713075336,0.7575757575757575,10
47,Which gene is mutated in the classic Bartter's syndrome?,WSS64,0.9550082713075339,0.7575757575757575,10
47,Which gene is mutated in the classic Bartter's syndrome?,BetaShap (U)64,0.1457038901666987,0.01818181818181818,10
47,Which gene is mutated in the classic Bartter's syndrome?,TMC64,0.8159555975154328,0.49090909090909085,10
47,Which gene is mutated in the classic Bartter's syndrome?,ContextCite100,0.9593062872301207,0.7333333333333332,10
47,Which gene is mutated in the classic Bartter's syndrome?,WSS100,0.9593062872301202,0.7333333333333332,10
47,Which gene is mutated in the classic Bartter's syndrome?,BetaShap (U)100,0.49482886866766035,0.33333333333333326,10
47,Which gene is mutated in the classic Bartter's syndrome?,TMC100,0.8190932600896292,0.43030303030303024,10
47,Which gene is mutated in the classic Bartter's syndrome?,LOO,0.8174276718297849,0.7538028741632801,10
48,Do cephalopods use RNA editing less frequently than other species?,ContextCite32,0.9861974137116162,0.6848484848484848,10
48,Do cephalopods use RNA editing less frequently than other species?,WSS32,0.986197413711616,0.6848484848484848,10
48,Do cephalopods use RNA editing less frequently than other species?,BetaShap (U)32,0.9634297317997957,0.4424242424242424,10
48,Do cephalopods use RNA editing less frequently than other species?,TMC32,0.9743351094392427,0.33333333333333326,10
48,Do cephalopods use RNA editing less frequently than other species?,ContextCite64,0.9880504723171518,0.6242424242424242,10
48,Do cephalopods use RNA editing less frequently than other species?,WSS64,0.988050472317152,0.6242424242424242,10
48,Do cephalopods use RNA editing less frequently than other species?,BetaShap (U)64,0.9428485317997338,0.8060606060606059,10
48,Do cephalopods use RNA editing less frequently than other species?,TMC64,0.9948519847748198,0.8545454545454544,10
48,Do cephalopods use RNA editing less frequently than other species?,ContextCite100,0.9948549939641514,0.6242424242424242,10
48,Do cephalopods use RNA editing less frequently than other species?,WSS100,0.9948549939641513,0.6242424242424242,10
48,Do cephalopods use RNA editing less frequently than other species?,BetaShap (U)100,0.8898241376252999,0.9030303030303028,10
48,Do cephalopods use RNA editing less frequently than other species?,TMC100,0.9965821119639129,0.9515151515151514,10
48,Do cephalopods use RNA editing less frequently than other species?,LOO,0.9677387957276775,0.018406293574195463,10
49,What drugs are included in the Avandamet pill?,ContextCite32,0.9808423153859247,0.8545454545454544,10
49,What drugs are included in the Avandamet pill?,WSS32,0.9808423153859245,0.8545454545454544,10
49,What drugs are included in the Avandamet pill?,BetaShap (U)32,0.9381142503696968,0.4545454545454545,10
49,What drugs are included in the Avandamet pill?,TMC32,0.9303399223039827,0.5515151515151515,10
49,What drugs are included in the Avandamet pill?,ContextCite64,0.9924260532698366,0.9393939393939393,10
49,What drugs are included in the Avandamet pill?,WSS64,0.9924260532698369,0.9393939393939393,10
49,What drugs are included in the Avandamet pill?,BetaShap (U)64,0.9382989979068017,0.4424242424242424,10
49,What drugs are included in the Avandamet pill?,TMC64,0.9748445411151059,0.5878787878787878,10
49,What drugs are included in the Avandamet pill?,ContextCite100,0.9920541901536958,0.9272727272727272,10
49,What drugs are included in the Avandamet pill?,WSS100,0.9920541901536961,0.9272727272727272,10
49,What drugs are included in the Avandamet pill?,BetaShap (U)100,0.8502739096606002,0.6242424242424242,10
49,What drugs are included in the Avandamet pill?,TMC100,0.9922076552884399,0.9272727272727272,10
49,What drugs are included in the Avandamet pill?,LOO,0.9558692705248408,0.11515151515151514,10
50,How could U1 small nuclear RNA be used in therapeutics?,ContextCite32,0.9084868411082238,0.7575757575757575,10
50,How could U1 small nuclear RNA be used in therapeutics?,WSS32,0.908486841108224,0.7575757575757575,10
50,How could U1 small nuclear RNA be used in therapeutics?,BetaShap (U)32,0.8354363444558486,0.7212121212121211,10
50,How could U1 small nuclear RNA be used in therapeutics?,TMC32,0.9339547894467025,0.8666666666666665,10
50,How could U1 small nuclear RNA be used in therapeutics?,ContextCite64,0.9579217194819641,0.9151515151515152,10
50,How could U1 small nuclear RNA be used in therapeutics?,WSS64,0.9579217194819643,0.9151515151515152,10
50,How could U1 small nuclear RNA be used in therapeutics?,BetaShap (U)64,0.7989587719689216,0.7333333333333332,10
50,How could U1 small nuclear RNA be used in therapeutics?,TMC64,0.9407566126414393,0.8545454545454544,10
50,How could U1 small nuclear RNA be used in therapeutics?,ContextCite100,0.9855528359984838,0.9515151515151514,10
50,How could U1 small nuclear RNA be used in therapeutics?,WSS100,0.9855528359984831,0.9515151515151514,10
50,How could U1 small nuclear RNA be used in therapeutics?,BetaShap (U)100,0.6445648192699287,0.6121212121212121,10
50,How could U1 small nuclear RNA be used in therapeutics?,TMC100,0.9608609886286262,0.9151515151515152,10
50,How could U1 small nuclear RNA be used in therapeutics?,LOO,0.6553765925258396,0.43030303030303024,10
51,When was Volanesorsen approved in the EU?,ContextCite32,0.9868341604607171,0.5151515151515151,10
51,When was Volanesorsen approved in the EU?,WSS32,0.9868341604607173,0.5151515151515151,10
51,When was Volanesorsen approved in the EU?,BetaShap (U)32,0.909125160774407,0.16363636363636364,10
51,When was Volanesorsen approved in the EU?,TMC32,0.9705332413806406,0.33333333333333326,10
51,When was Volanesorsen approved in the EU?,ContextCite64,0.9834632904342998,0.2727272727272727,10
51,When was Volanesorsen approved in the EU?,WSS64,0.9834632904343,0.2727272727272727,10
51,When was Volanesorsen approved in the EU?,BetaShap (U)64,0.9048173143435094,0.7696969696969697,10
51,When was Volanesorsen approved in the EU?,TMC64,0.9886244374006541,0.7575757575757575,10
51,When was Volanesorsen approved in the EU?,ContextCite100,0.9963515823503749,0.9030303030303028,10
51,When was Volanesorsen approved in the EU?,WSS100,0.996351582350375,0.9030303030303028,10
51,When was Volanesorsen approved in the EU?,BetaShap (U)100,0.920866702851664,0.8181818181818182,10
51,When was Volanesorsen approved in the EU?,TMC100,0.991646738806878,0.8787878787878788,10
51,When was Volanesorsen approved in the EU?,LOO,0.9888057157056916,0.11657319263657127,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",ContextCite32,0.7648475967676565,0.2606060606060606,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",WSS32,0.7648475967676573,0.2606060606060606,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",BetaShap (U)32,0.9979426567171552,0.5272727272727272,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",TMC32,0.9943757882220139,0.6484848484848483,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",ContextCite64,0.9349690994776453,0.28484848484848485,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",WSS64,0.934969099477645,0.28484848484848485,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",BetaShap (U)64,0.996870255416321,0.28484848484848485,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",TMC64,0.8110214205707956,0.4666666666666666,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",ContextCite100,0.9782672562679373,0.406060606060606,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",WSS100,0.9782672562679373,0.406060606060606,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",BetaShap (U)100,0.813021074442967,0.6484848484848483,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",TMC100,0.9345847265358869,0.8060606060606059,10
52,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",LOO,-0.9380087854702742,-0.24848484848484845,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,ContextCite32,0.9043837152205747,0.6606060606060605,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,WSS32,0.9043837152205745,0.6606060606060605,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,BetaShap (U)32,0.5112387769354078,0.38181818181818183,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,TMC32,0.8123192245755414,0.6121212121212121,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,ContextCite64,0.9789099273148787,0.9030303030303028,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,WSS64,0.9789099273148788,0.9030303030303028,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,BetaShap (U)64,0.5025331093211926,0.5757575757575757,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,TMC64,0.9855883545039142,0.8787878787878788,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,ContextCite100,0.9943100263861274,0.9757575757575757,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,WSS100,0.9943100263861272,0.9757575757575757,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,BetaShap (U)100,0.5645084997649708,0.5151515151515151,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,TMC100,0.9748439017140369,0.6,10
53,Between which types of DNA bases are mutational biases introduced due to directional mutation pressure?,LOO,0.8508359067317594,0.32121212121212117,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,ContextCite32,0.8672645939587666,0.6727272727272726,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,WSS32,0.8672645939587678,0.6727272727272726,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,BetaShap (U)32,0.656019825581089,-0.04242424242424241,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,TMC32,0.7897152391248603,0.23636363636363633,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,ContextCite64,0.9746977776899782,0.7333333333333332,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,WSS64,0.9746977776899781,0.7333333333333332,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,BetaShap (U)64,0.8702068076927734,0.32121212121212117,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,TMC64,0.707986272473628,0.5151515151515151,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,ContextCite100,0.9859483808843567,0.9030303030303028,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,WSS100,0.9859483808843564,0.9030303030303028,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,BetaShap (U)100,0.780143756350324,0.8060606060606059,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,TMC100,0.9567348339782773,0.7939393939393938,10
54,Which genes are associated with autosomal dominant Charcot-Marie-Tooth?,LOO,0.9121910432146043,0.16413449679361747,10
55,What is the aim of iodine prophylaxis?,ContextCite32,0.8041163592450903,0.8181818181818182,10
55,What is the aim of iodine prophylaxis?,WSS32,0.804116359245091,0.8181818181818182,10
55,What is the aim of iodine prophylaxis?,BetaShap (U)32,0.5894373067030004,0.4424242424242424,10
55,What is the aim of iodine prophylaxis?,TMC32,0.6107499567236742,0.4666666666666666,10
55,What is the aim of iodine prophylaxis?,ContextCite64,0.9150060644092504,0.9515151515151514,10
55,What is the aim of iodine prophylaxis?,WSS64,0.915006064409251,0.9515151515151514,10
55,What is the aim of iodine prophylaxis?,BetaShap (U)64,0.8409262824566918,0.7696969696969697,10
55,What is the aim of iodine prophylaxis?,TMC64,0.7438044731233363,0.8909090909090909,10
55,What is the aim of iodine prophylaxis?,ContextCite100,0.9635787452659814,0.9515151515151514,10
55,What is the aim of iodine prophylaxis?,WSS100,0.9635787452659803,0.9515151515151514,10
55,What is the aim of iodine prophylaxis?,BetaShap (U)100,0.7954913862428244,0.8303030303030302,10
55,What is the aim of iodine prophylaxis?,TMC100,0.8502851546748855,0.8787878787878788,10
55,What is the aim of iodine prophylaxis?,LOO,0.7128781612071633,0.5714312110592608,10
56,What are 5 key questions in human performance modeling?,ContextCite32,0.9995720381125495,0.8060606060606059,10
56,What are 5 key questions in human performance modeling?,WSS32,0.9995720381125495,0.8060606060606059,10
56,What are 5 key questions in human performance modeling?,BetaShap (U)32,0.9985365347081818,0.07878787878787878,10
56,What are 5 key questions in human performance modeling?,TMC32,0.9991965652348869,0.49090909090909085,10
56,What are 5 key questions in human performance modeling?,ContextCite64,0.9999039213749501,0.9393939393939393,10
56,What are 5 key questions in human performance modeling?,WSS64,0.9999039213749503,0.9393939393939393,10
56,What are 5 key questions in human performance modeling?,BetaShap (U)64,0.9986078419683109,0.3696969696969697,10
56,What are 5 key questions in human performance modeling?,TMC64,0.9995830971953971,0.8181818181818182,10
56,What are 5 key questions in human performance modeling?,ContextCite100,0.9998802401734118,0.8666666666666665,10
56,What are 5 key questions in human performance modeling?,WSS100,0.9998802401734117,0.8666666666666665,10
56,What are 5 key questions in human performance modeling?,BetaShap (U)100,0.9940504840933323,0.6242424242424242,10
56,What are 5 key questions in human performance modeling?,TMC100,0.9998279376621336,0.8545454545454544,10
56,What are 5 key questions in human performance modeling?,LOO,0.9990581746590855,-0.23928181646454103,10
57,What is caused by biallelic variants in PCDHGC4?,ContextCite32,0.9682070697006459,0.6,10
57,What is caused by biallelic variants in PCDHGC4?,WSS32,0.9682070697006454,0.6,10
57,What is caused by biallelic variants in PCDHGC4?,BetaShap (U)32,0.7182000166735029,0.12727272727272726,10
57,What is caused by biallelic variants in PCDHGC4?,TMC32,0.9631885961102495,0.6606060606060605,10
57,What is caused by biallelic variants in PCDHGC4?,ContextCite64,0.9808206718900985,0.49090909090909085,10
57,What is caused by biallelic variants in PCDHGC4?,WSS64,0.980820671890098,0.49090909090909085,10
57,What is caused by biallelic variants in PCDHGC4?,BetaShap (U)64,0.7051683932933968,0.23636363636363633,10
57,What is caused by biallelic variants in PCDHGC4?,TMC64,0.9424454565289614,0.6969696969696969,10
57,What is caused by biallelic variants in PCDHGC4?,ContextCite100,0.9850579622657453,0.6727272727272726,10
57,What is caused by biallelic variants in PCDHGC4?,WSS100,0.9850579622657457,0.6727272727272726,10
57,What is caused by biallelic variants in PCDHGC4?,BetaShap (U)100,0.423342769067941,0.3939393939393939,10
57,What is caused by biallelic variants in PCDHGC4?,TMC100,0.988834368344754,0.8545454545454544,10
57,What is caused by biallelic variants in PCDHGC4?,LOO,0.9693448723868004,0.7598819296000807,10
58,List components of the CRSP/Med complex.,ContextCite32,0.5922886607550327,0.5757575757575757,10
58,List components of the CRSP/Med complex.,WSS32,0.5922886607550322,0.5757575757575757,10
58,List components of the CRSP/Med complex.,BetaShap (U)32,0.45891229007362655,0.6727272727272726,10
58,List components of the CRSP/Med complex.,TMC32,0.8559194810571079,0.7818181818181817,10
58,List components of the CRSP/Med complex.,ContextCite64,0.5988972817180063,0.5757575757575757,10
58,List components of the CRSP/Med complex.,WSS64,0.5988972817180076,0.5757575757575757,10
58,List components of the CRSP/Med complex.,BetaShap (U)64,0.37319616830995084,0.6363636363636362,10
58,List components of the CRSP/Med complex.,TMC64,0.9251741492837385,0.9515151515151514,10
58,List components of the CRSP/Med complex.,ContextCite100,0.8504187695988359,0.7212121212121211,10
58,List components of the CRSP/Med complex.,WSS100,0.850418769598834,0.7212121212121211,10
58,List components of the CRSP/Med complex.,BetaShap (U)100,0.5251671229860969,0.5030303030303029,10
58,List components of the CRSP/Med complex.,TMC100,0.8926419083385069,0.9393939393939393,10
58,List components of the CRSP/Med complex.,LOO,0.10439709011077708,0.13939393939393938,10
59,Are Gram positive bacteria able to release extracellular vesicles?,ContextCite32,0.9390586677777791,0.8181818181818182,10
59,Are Gram positive bacteria able to release extracellular vesicles?,WSS32,0.9390586677777792,0.8181818181818182,10
59,Are Gram positive bacteria able to release extracellular vesicles?,BetaShap (U)32,0.8588539056438705,0.49090909090909085,10
59,Are Gram positive bacteria able to release extracellular vesicles?,TMC32,0.9989859199507205,0.5515151515151515,10
59,Are Gram positive bacteria able to release extracellular vesicles?,ContextCite64,0.9803378742756118,0.7939393939393938,10
59,Are Gram positive bacteria able to release extracellular vesicles?,WSS64,0.9803378742756119,0.7939393939393938,10
59,Are Gram positive bacteria able to release extracellular vesicles?,BetaShap (U)64,0.8521579823289608,0.5393939393939393,10
59,Are Gram positive bacteria able to release extracellular vesicles?,TMC64,0.9983847060338339,0.8545454545454544,10
59,Are Gram positive bacteria able to release extracellular vesicles?,ContextCite100,0.9942798907046445,0.7696969696969697,10
59,Are Gram positive bacteria able to release extracellular vesicles?,WSS100,0.9942798907046445,0.7696969696969697,10
59,Are Gram positive bacteria able to release extracellular vesicles?,BetaShap (U)100,0.9287771574173584,0.5030303030303029,10
59,Are Gram positive bacteria able to release extracellular vesicles?,TMC100,0.9995925402749288,0.8787878787878788,10
59,Are Gram positive bacteria able to release extracellular vesicles?,LOO,0.8328058230652143,0.44377104688644714,10
60,Which kinase is regulating stress granule biogenesis?,ContextCite32,0.998249112893503,0.709090909090909,10
60,Which kinase is regulating stress granule biogenesis?,WSS32,0.9982491128935033,0.709090909090909,10
60,Which kinase is regulating stress granule biogenesis?,BetaShap (U)32,0.9861926521680366,0.7939393939393938,10
60,Which kinase is regulating stress granule biogenesis?,TMC32,0.9954025255931966,0.8060606060606059,10
60,Which kinase is regulating stress granule biogenesis?,ContextCite64,0.9980265691470538,0.7575757575757575,10
60,Which kinase is regulating stress granule biogenesis?,WSS64,0.9980265691470537,0.7575757575757575,10
60,Which kinase is regulating stress granule biogenesis?,BetaShap (U)64,0.9703206356325813,0.7333333333333332,10
60,Which kinase is regulating stress granule biogenesis?,TMC64,0.9948761628476485,0.7575757575757575,10
60,Which kinase is regulating stress granule biogenesis?,ContextCite100,0.9983203188381987,0.8060606060606059,10
60,Which kinase is regulating stress granule biogenesis?,WSS100,0.9983203188381985,0.8060606060606059,10
60,Which kinase is regulating stress granule biogenesis?,BetaShap (U)100,0.9648327035272738,0.6848484848484848,10
60,Which kinase is regulating stress granule biogenesis?,TMC100,0.9958967686958112,0.7454545454545454,10
60,Which kinase is regulating stress granule biogenesis?,LOO,0.9957560045280324,0.38181818181818183,10
61,What is the function of PAPOLA/PAP?,ContextCite32,0.9791469127420316,0.9878787878787878,10
61,What is the function of PAPOLA/PAP?,WSS32,0.9791469127420311,0.9878787878787878,10
61,What is the function of PAPOLA/PAP?,BetaShap (U)32,0.9147229843240909,0.6363636363636362,10
61,What is the function of PAPOLA/PAP?,TMC32,0.9101163542162096,0.6969696969696969,10
61,What is the function of PAPOLA/PAP?,ContextCite64,0.9839663666510187,0.8424242424242423,10
61,What is the function of PAPOLA/PAP?,WSS64,0.9839663666510187,0.8424242424242423,10
61,What is the function of PAPOLA/PAP?,BetaShap (U)64,0.8763401056788531,0.8909090909090909,10
61,What is the function of PAPOLA/PAP?,TMC64,0.992107209374972,0.9151515151515152,10
61,What is the function of PAPOLA/PAP?,ContextCite100,0.9869469749400241,0.9030303030303028,10
61,What is the function of PAPOLA/PAP?,WSS100,0.9869469749400241,0.9030303030303028,10
61,What is the function of PAPOLA/PAP?,BetaShap (U)100,0.7679180065527061,0.8545454545454544,10
61,What is the function of PAPOLA/PAP?,TMC100,0.9878574368181681,0.9272727272727272,10
61,What is the function of PAPOLA/PAP?,LOO,0.9658179789503208,0.9030303030303028,10
62,What is caused by SCUBE2 loss-of-function?,ContextCite32,0.9989094912191726,0.41818181818181815,10
62,What is caused by SCUBE2 loss-of-function?,WSS32,0.9989094912191726,0.41818181818181815,10
62,What is caused by SCUBE2 loss-of-function?,BetaShap (U)32,0.9977509022653158,0.2606060606060606,10
62,What is caused by SCUBE2 loss-of-function?,TMC32,0.999206887337144,0.6242424242424242,10
62,What is caused by SCUBE2 loss-of-function?,ContextCite64,0.9993190817488747,0.5393939393939393,10
62,What is caused by SCUBE2 loss-of-function?,WSS64,0.9993190817488747,0.5393939393939393,10
62,What is caused by SCUBE2 loss-of-function?,BetaShap (U)64,0.9970003030578908,0.10303030303030303,10
62,What is caused by SCUBE2 loss-of-function?,TMC64,0.9993335168479528,0.5393939393939393,10
62,What is caused by SCUBE2 loss-of-function?,ContextCite100,0.9995763712217938,0.7454545454545454,10
62,What is caused by SCUBE2 loss-of-function?,WSS100,0.9995763712217935,0.7454545454545454,10
62,What is caused by SCUBE2 loss-of-function?,BetaShap (U)100,0.9975616420264655,0.4424242424242424,10
62,What is caused by SCUBE2 loss-of-function?,TMC100,0.9995879174075705,0.6848484848484848,10
62,What is caused by SCUBE2 loss-of-function?,LOO,0.9986997090189472,0.2727272727272727,10
63,What is etarfolatide used for?,ContextCite32,0.9003874635005465,0.9272727272727272,10
63,What is etarfolatide used for?,WSS32,0.9003874635005461,0.9272727272727272,10
63,What is etarfolatide used for?,BetaShap (U)32,0.7868382752521849,0.5757575757575757,10
63,What is etarfolatide used for?,TMC32,0.9009446563251889,0.6121212121212121,10
63,What is etarfolatide used for?,ContextCite64,0.962630209042823,0.8909090909090909,10
63,What is etarfolatide used for?,WSS64,0.9626302090428231,0.8909090909090909,10
