Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,KernelShap100,0.9968297625128191,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,WSS100,0.9903789622043058,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,BetaShap (U)100,0.800168620907978,0.28484848484848485,0.8593578924908801,0.24444444444444444,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,TMC100,0.9900992332296704,0.8303030303030302,0.9748289268745659,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,LOO,0.9718999177387176,0.5151515151515151,0.9748289268745659,0.4222222222222222,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,ContextCite32,0.9697560199669788,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,KernelShap32,0.9658023760293212,0.9030303030303028,0.9654021186773524,0.7333333333333333,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,WSS32,0.9648922265717989,0.6848484848484848,0.9494512560258953,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,BetaShap (U)32,0.9734930757814374,0.9151515151515152,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,TMC32,0.9906621272535835,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,ContextCite64,0.9866392528305017,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,KernelShap64,0.9773722300894906,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,WSS64,0.9869277303347443,0.6484848484848483,1.0,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,BetaShap (U)64,0.9617358284635,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,TMC64,0.988873110157554,0.7818181818181817,1.0,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,ContextCite100,0.9881236659513984,0.709090909090909,1.0,0.6,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,KernelShap100,0.9854831507712535,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,WSS100,0.9958898009371637,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,BetaShap (U)100,0.9515772448795307,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,TMC100,0.9974629692177173,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
19,What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,LOO,0.968385293051955,0.6121212121212121,1.0,0.5111111111111111,1.0,1.0,1.0,0.6,1,1.0,10
